ID,d0_s1,Pair,Length,Total_IMPR,Total_BEH,BEH1,BEH2,BEH3,BEH4,BEH5,BEH6,BEH7,BEH8,BEH9,BEH10,BEH11,BEH12,BEH13,BEH14,BEH15,BEH16,IMPR1,IMPR2,IMPR3,IMPR4,IMPR5,IMPR6,IMPR7,IMPR8,IMPR9,IMPR10,IMPR11,IMPR12,IMPR13,IMPR14,IMPR15,IMPR16
160,1,827,12,1.45|-.36|1.24|1.80|-2.99|-.37|.63|.36|1.28|-1.99|-2.52|-2.99|,posneutposposnegnegneutnegposnegnegneg,pos,neut,pos,pos,neg,neg,neut,neg,pos,neg,neg,neg,NA,NA,NA,NA,1.45,-.36,1.24,1.80,-2.99,-.37,.63,.36,1.28,-1.99,-2.52,-2.99,NA,NA,NA,NA
145,1,827,12,1.56|1.56|1.56|1.56|-2.01|-2.01|-2.01|-2.01|1.05|.24|-2.09|-2.09|,posneutposposnegnegneutnegposnegnegneg,pos,neut,pos,pos,neg,neg,neut,neg,pos,neg,neg,neg,NA,NA,NA,NA,1.56,1.56,1.56,1.56,-2.01,-2.01,-2.01,-2.01,1.05,.24,-2.09,-2.09,NA,NA,NA,NA
106,1,828,12,2.27|2.27|2.27|2.27|-2.95|1.25|1.25|-1.86|.14|1.47|-1.68|1.24|,posneutposposnegposposnegneutposnegpos,pos,neut,pos,pos,neg,pos,pos,neg,neut,pos,neg,pos,NA,NA,NA,NA,2.27,2.27,2.27,2.27,-2.95,1.25,1.25,-1.86,.14,1.47,-1.68,1.24,NA,NA,NA,NA
142,1,828,12,-.88|-.88|-.36|.53|-.73|.90|.63|-.68|-.02|.95|-1.06|.93|,posneutposposnegposposnegneutposnegpos,pos,neut,pos,pos,neg,pos,pos,neg,neut,pos,neg,pos,NA,NA,NA,NA,-.88,-.88,-.36,.53,-.73,.90,.63,-.68,-.02,.95,-1.06,.93,NA,NA,NA,NA
156,1,829,12,2.00|1.00|2.00|2.00|2.00|-2.01|-2.01|-1.06|-2.08|-2.08|1.94|1.94|,posneutposposposnegnegnegnegnegpospos,pos,neut,pos,pos,pos,neg,neg,neg,neg,neg,pos,pos,NA,NA,NA,NA,2.00,1.00,2.00,2.00,2.00,-2.01,-2.01,-1.06,-2.08,-2.08,1.94,1.94,NA,NA,NA,NA
32,0,829,12,1.06|.03|1.72|1.72|1.34|-1.23|-1.23|-.52|-1.05|-1.05|.73|.95|,posneutposposposnegnegnegnegnegpospos,pos,neut,pos,pos,pos,neg,neg,neg,neg,neg,pos,pos,NA,NA,NA,NA,1.06,.03,1.72,1.72,1.34,-1.23,-1.23,-.52,-1.05,-1.05,.73,.95,NA,NA,NA,NA
197,1,829,12,2.87|2.87|2.87|2.87|2.43|2.39|2.19|2.52|2.35|2.18|2.53|2.53|,posneutposposposnegnegnegnegnegpospos,pos,neut,pos,pos,pos,neg,neg,neg,neg,neg,pos,pos,NA,NA,NA,NA,2.87,2.87,2.87,2.87,2.43,2.39,2.19,2.52,2.35,2.18,2.53,2.53,NA,NA,NA,NA
89,0,830,12,3.00|3.00|-1.50|-3.00|-3.00|-3.00|-3.00|3.00|3.00|-3.00|.00|.00|,posposnegnegnegnegnegposposnegneutneut,pos,pos,neg,neg,neg,neg,neg,pos,pos,neg,neut,neut,NA,NA,NA,NA,3.00,3.00,-1.50,-3.00,-3.00,-3.00,-3.00,3.00,3.00,-3.00,.00,.00,NA,NA,NA,NA
90,0,830,12,-1.53|.50|-2.05|-3.00|-2.55|-3.00|-3.00|.00|.44|-1.03|-.03|.28|,posposnegnegnegnegnegposposnegneutneut,pos,pos,neg,neg,neg,neg,neg,pos,pos,neg,neut,neut,NA,NA,NA,NA,-1.53,.50,-2.05,-3.00,-2.55,-3.00,-3.00,.00,.44,-1.03,-.03,.28,NA,NA,NA,NA
156,1,831,12,2.00|2.00|-2.01|-2.01|-1.06|-2.08|-2.08|1.94|1.94|2.31|3.00|.08|,posposnegnegnegnegnegposposposposneut,pos,pos,neg,neg,neg,neg,neg,pos,pos,pos,pos,neut,NA,NA,NA,NA,2.00,2.00,-2.01,-2.01,-1.06,-2.08,-2.08,1.94,1.94,2.31,3.00,.08,NA,NA,NA,NA
119,1,831,12,1.39|.65|-.05|-.87|.03|-.95|-1.89|.52|.00|1.06|1.06|-.04|,posposnegnegnegnegnegposposposposneut,pos,pos,neg,neg,neg,neg,neg,pos,pos,pos,pos,neut,NA,NA,NA,NA,1.39,.65,-.05,-.87,.03,-.95,-1.89,.52,.00,1.06,1.06,-.04,NA,NA,NA,NA
194,1,832,12,-1.18|3.00|-3.00|-3.00|-3.00|3.00|.10|-3.00|3.00|-3.00|-3.00|-3.00|,posposnegnegnegposneutnegposnegnegneg,pos,pos,neg,neg,neg,pos,neut,neg,pos,neg,neg,neg,NA,NA,NA,NA,-1.18,3.00,-3.00,-3.00,-3.00,3.00,.10,-3.00,3.00,-3.00,-3.00,-3.00,NA,NA,NA,NA
181,1,832,12,2.80|3.00|2.30|-.30|-1.50|1.20|1.20|1.81|2.30|-1.30|-2.40|-2.80|,posposnegnegnegposneutnegposnegnegneg,pos,pos,neg,neg,neg,pos,neut,neg,pos,neg,neg,neg,NA,NA,NA,NA,2.80,3.00,2.30,-.30,-1.50,1.20,1.20,1.81,2.30,-1.30,-2.40,-2.80,NA,NA,NA,NA
30,0,833,12,-.07|-.07|-.07|-.07|-.07|-.99|-.99|-.99|-.99|-.99|-.57|-.57|,posposnegposnegnegnegnegposposposneut,pos,pos,neg,pos,neg,neg,neg,neg,pos,pos,pos,neut,NA,NA,NA,NA,-.07,-.07,-.07,-.07,-.07,-.99,-.99,-.99,-.99,-.99,-.57,-.57,NA,NA,NA,NA
43,0,833,12,1.01|2.07|.02|3.00|-2.06|-2.06|-1.02|-1.02|2.26|.03|1.09|-.01|,posposnegposnegnegnegnegposposposneut,pos,pos,neg,pos,neg,neg,neg,neg,pos,pos,pos,neut,NA,NA,NA,NA,1.01,2.07,.02,3.00,-2.06,-2.06,-1.02,-1.02,2.26,.03,1.09,-.01,NA,NA,NA,NA
199,1,834,12,2.08|2.08|-2.02|1.01|.00|.00|-2.03|3.00|3.00|-3.00|1.64|-2.01|,posposnegposneutneutnegposposnegposneg,pos,pos,neg,pos,neut,neut,neg,pos,pos,neg,pos,neg,NA,NA,NA,NA,2.08,2.08,-2.02,1.01,.00,.00,-2.03,3.00,3.00,-3.00,1.64,-2.01,NA,NA,NA,NA
176,1,834,12,.15|.67|.31|.39|.39|.39|-.38|.24|1.03|-1.23|-.52|-.91|,posposnegposneutneutnegposposnegposneg,pos,pos,neg,pos,neut,neut,neg,pos,pos,neg,pos,neg,NA,NA,NA,NA,.15,.67,.31,.39,.39,.39,-.38,.24,1.03,-1.23,-.52,-.91,NA,NA,NA,NA
168,1,835,12,-1.03|1.00|-.01|2.07|3.00|1.03|-2.07|-3.00|.03|1.13|-.99|-.99|,posposnegposposnegnegnegposposnegneut,pos,pos,neg,pos,pos,neg,neg,neg,pos,pos,neg,neut,NA,NA,NA,NA,-1.03,1.00,-.01,2.07,3.00,1.03,-2.07,-3.00,.03,1.13,-.99,-.99,NA,NA,NA,NA
99,0,835,12,1.31|1.71|1.59|1.59|1.59|.98|.98|.70|.96|.96|.45|.45|,posposnegposposnegnegnegposposnegneut,pos,pos,neg,pos,pos,neg,neg,neg,pos,pos,neg,neut,NA,NA,NA,NA,1.31,1.71,1.59,1.59,1.59,.98,.98,.70,.96,.96,.45,.45,NA,NA,NA,NA
120,1,836,12,2.95|2.95|-2.95|3.00|3.00|-.89|-2.72|1.66|-1.68|.04|.04|2.45|,posposnegposposnegnegneutnegneutneutpos,pos,pos,neg,pos,pos,neg,neg,neut,neg,neut,neut,pos,NA,NA,NA,NA,2.95,2.95,-2.95,3.00,3.00,-.89,-2.72,1.66,-1.68,.04,.04,2.45,NA,NA,NA,NA
187,1,836,12,-1.60|-.68|-.72|-.18|.09|.03|-.07|-.07|-.24|-.11|-.11|.12|,posposnegposposnegnegneutnegneutneutpos,pos,pos,neg,pos,pos,neg,neg,neut,neg,neut,neut,pos,NA,NA,NA,NA,-1.60,-.68,-.72,-.18,.09,.03,-.07,-.07,-.24,-.11,-.11,.12,NA,NA,NA,NA
85,0,837,12,2.18|2.74|-3.00|2.65|2.65|3.00|-2.00|-2.99|-2.54|-2.07|-2.99|2.92|,posposnegposposposnegnegnegnegnegpos,pos,pos,neg,pos,pos,pos,neg,neg,neg,neg,neg,pos,NA,NA,NA,NA,2.18,2.74,-3.00,2.65,2.65,3.00,-2.00,-2.99,-2.54,-2.07,-2.99,2.92,NA,NA,NA,NA
197,1,837,12,2.53|2.53|2.34|2.53|2.70|2.70|2.70|2.70|2.68|2.52|2.36|2.56|,posposnegposposposnegnegnegnegnegpos,pos,pos,neg,pos,pos,pos,neg,neg,neg,neg,neg,pos,NA,NA,NA,NA,2.53,2.53,2.34,2.53,2.70,2.70,2.70,2.70,2.68,2.52,2.36,2.56,NA,NA,NA,NA
154,1,838,12,-1.99|-1.03|-1.03|-1.03|.07|.07|.07|.07|.07|-.97|.01|.01|,posposneutnegnegposposnegposnegpospos,pos,pos,neut,neg,neg,pos,pos,neg,pos,neg,pos,pos,NA,NA,NA,NA,-1.99,-1.03,-1.03,-1.03,.07,.07,.07,.07,.07,-.97,.01,.01,NA,NA,NA,NA
55,0,838,12,3.00|3.00|-.06|-2.88|-2.88|3.00|2.13|-2.38|3.00|-1.05|3.00|3.00|,posposneutnegnegposposnegposnegpospos,pos,pos,neut,neg,neg,pos,pos,neg,pos,neg,pos,pos,NA,NA,NA,NA,3.00,3.00,-.06,-2.88,-2.88,3.00,2.13,-2.38,3.00,-1.05,3.00,3.00,NA,NA,NA,NA
147,1,839,12,1.00|2.00|.00|-3.00|3.00|1.51|3.00|3.00|-.01|2.00|-1.99|-3.00|,posposneutnegposposposposnegposnegneg,pos,pos,neut,neg,pos,pos,pos,pos,neg,pos,neg,neg,NA,NA,NA,NA,1.00,2.00,.00,-3.00,3.00,1.51,3.00,3.00,-.01,2.00,-1.99,-3.00,NA,NA,NA,NA
184,1,839,12,1.32|1.90|.00|-2.65|2.75|2.73|2.50|2.52|-3.00|2.34|-2.83|-2.25|,posposneutnegposposposposnegposnegneg,pos,pos,neut,neg,pos,pos,pos,pos,neg,pos,neg,neg,NA,NA,NA,NA,1.32,1.90,.00,-2.65,2.75,2.73,2.50,2.52,-3.00,2.34,-2.83,-2.25,NA,NA,NA,NA
106,1,840,12,1.28|2.27|2.27|2.27|2.27|-2.95|1.25|1.25|-1.86|.14|1.47|-1.68|,posposneutposposnegposposnegneutposneg,pos,pos,neut,pos,pos,neg,pos,pos,neg,neut,pos,neg,NA,NA,NA,NA,1.28,2.27,2.27,2.27,2.27,-2.95,1.25,1.25,-1.86,.14,1.47,-1.68,NA,NA,NA,NA
142,1,840,12,-1.28|-.88|-.88|-.36|.53|-.73|.90|.63|-.68|-.02|.95|-1.06|,posposneutposposnegposposnegneutposneg,pos,pos,neut,pos,pos,neg,pos,pos,neg,neut,pos,neg,NA,NA,NA,NA,-1.28,-.88,-.88,-.36,.53,-.73,.90,.63,-.68,-.02,.95,-1.06,NA,NA,NA,NA
89,0,841,12,3.00|3.00|3.00|-1.50|-3.00|-3.00|-3.00|-3.00|3.00|3.00|-3.00|.00|,posposposnegnegnegnegnegposposnegneut,pos,pos,pos,neg,neg,neg,neg,neg,pos,pos,neg,neut,NA,NA,NA,NA,3.00,3.00,3.00,-1.50,-3.00,-3.00,-3.00,-3.00,3.00,3.00,-3.00,.00,NA,NA,NA,NA
90,0,841,12,-1.97|-1.53|.50|-2.05|-3.00|-2.55|-3.00|-3.00|.00|.44|-1.03|-.03|,posposposnegnegnegnegnegposposnegneut,pos,pos,pos,neg,neg,neg,neg,neg,pos,pos,neg,neut,NA,NA,NA,NA,-1.97,-1.53,.50,-2.05,-3.00,-2.55,-3.00,-3.00,.00,.44,-1.03,-.03,NA,NA,NA,NA
49,0,842,12,-2.59|-2.29|-1.91|-2.18|-1.88|-1.96|-2.20|-2.20|-3.00|-3.00|-3.00|-2.36|,posposposnegposnegnegnegnegnegneutpos,pos,pos,pos,neg,pos,neg,neg,neg,neg,neg,neut,pos,NA,NA,NA,NA,-2.59,-2.29,-1.91,-2.18,-1.88,-1.96,-2.20,-2.20,-3.00,-3.00,-3.00,-2.36,NA,NA,NA,NA
37,0,842,12,2.08|.30|-.41|.81|.16|.16|-.35|-.35|-1.56|-1.56|-.01|2.13|,posposposnegposnegnegnegnegnegneutpos,pos,pos,pos,neg,pos,neg,neg,neg,neg,neg,neut,pos,NA,NA,NA,NA,2.08,.30,-.41,.81,.16,.16,-.35,-.35,-1.56,-1.56,-.01,2.13,NA,NA,NA,NA
199,1,843,12,3.00|2.08|2.08|-2.02|1.01|.00|.00|-2.03|3.00|3.00|-3.00|1.64|,posposposnegposneutneutnegposposnegpos,pos,pos,pos,neg,pos,neut,neut,neg,pos,pos,neg,pos,NA,NA,NA,NA,3.00,2.08,2.08,-2.02,1.01,.00,.00,-2.03,3.00,3.00,-3.00,1.64,NA,NA,NA,NA
176,1,843,12,.00|.15|.67|.31|.39|.39|.39|-.38|.24|1.03|-1.23|-.52|,posposposnegposneutneutnegposposnegpos,pos,pos,pos,neg,pos,neut,neut,neg,pos,pos,neg,pos,NA,NA,NA,NA,.00,.15,.67,.31,.39,.39,.39,-.38,.24,1.03,-1.23,-.52,NA,NA,NA,NA
120,1,844,12,2.62|2.95|2.95|-2.95|3.00|3.00|-.89|-2.72|1.66|-1.68|.04|.04|,posposposnegposposnegnegneutnegneutneut,pos,pos,pos,neg,pos,pos,neg,neg,neut,neg,neut,neut,NA,NA,NA,NA,2.62,2.95,2.95,-2.95,3.00,3.00,-.89,-2.72,1.66,-1.68,.04,.04,NA,NA,NA,NA
187,1,844,12,-1.69|-1.60|-.68|-.72|-.18|.09|.03|-.07|-.07|-.24|-.11|-.11|,posposposnegposposnegnegneutnegneutneut,pos,pos,pos,neg,pos,pos,neg,neg,neut,neg,neut,neut,NA,NA,NA,NA,-1.69,-1.60,-.68,-.72,-.18,.09,.03,-.07,-.07,-.24,-.11,-.11,NA,NA,NA,NA
46,0,845,13,-.01|-2.46|1.58|-2.85|-.03|-.89|2.08|2.41|-1.00|-2.61|-2.44|1.65|1.05|,negnegneutnegnegnegposposnegnegnegneutpos,neg,neg,neut,neg,neg,neg,pos,pos,neg,neg,neg,neut,pos,NA,NA,NA,-.01,-2.46,1.58,-2.85,-.03,-.89,2.08,2.41,-1.00,-2.61,-2.44,1.65,1.05,NA,NA,NA
86,0,845,13,-1.51|-2.50|-.04|-2.53|-2.53|-2.53|2.41|3.00|-1.67|1.05|-.77|.03|3.00|,negnegneutnegnegnegposposnegnegnegneutpos,neg,neg,neut,neg,neg,neg,pos,pos,neg,neg,neg,neut,pos,NA,NA,NA,-1.51,-2.50,-.04,-2.53,-2.53,-2.53,2.41,3.00,-1.67,1.05,-.77,.03,3.00,NA,NA,NA
129,1,846,13,-1.68|-2.70|.03|-2.19|2.44|2.90|2.80|2.80|1.94|1.94|2.21|2.59|2.81|,negnegneutnegposposneutposnegneutpospospos,neg,neg,neut,neg,pos,pos,neut,pos,neg,neut,pos,pos,pos,NA,NA,NA,-1.68,-2.70,.03,-2.19,2.44,2.90,2.80,2.80,1.94,1.94,2.21,2.59,2.81,NA,NA,NA
185,1,846,13,-2.99|-2.99|.00|-.85|3.00|3.00|1.02|2.97|-1.00|.00|1.06|2.13|3.00|,negnegneutnegposposneutposnegneutpospospos,neg,neg,neut,neg,pos,pos,neut,pos,neg,neut,pos,pos,pos,NA,NA,NA,-2.99,-2.99,.00,-.85,3.00,3.00,1.02,2.97,-1.00,.00,1.06,2.13,3.00,NA,NA,NA
168,1,847,13,-2.96|-2.96|-1.03|1.00|-.01|2.07|3.00|1.03|-2.07|-3.00|.03|1.13|-.99|,negnegposposnegposposnegnegnegposposneg,neg,neg,pos,pos,neg,pos,pos,neg,neg,neg,pos,pos,neg,NA,NA,NA,-2.96,-2.96,-1.03,1.00,-.01,2.07,3.00,1.03,-2.07,-3.00,.03,1.13,-.99,NA,NA,NA
99,0,847,13,1.06|1.06|1.31|1.71|1.59|1.59|1.59|.98|.98|.70|.96|.96|.45|,negnegposposnegposposnegnegnegposposneg,neg,neg,pos,pos,neg,pos,pos,neg,neg,neg,pos,pos,neg,NA,NA,NA,1.06,1.06,1.31,1.71,1.59,1.59,1.59,.98,.98,.70,.96,.96,.45,NA,NA,NA
46,0,848,13,-2.46|1.58|-2.85|-.03|-.89|2.08|2.41|-1.00|-2.61|-2.44|1.65|1.05|3.00|,negneutnegnegnegposposnegnegnegneutpospos,neg,neut,neg,neg,neg,pos,pos,neg,neg,neg,neut,pos,pos,NA,NA,NA,-2.46,1.58,-2.85,-.03,-.89,2.08,2.41,-1.00,-2.61,-2.44,1.65,1.05,3.00,NA,NA,NA
86,0,848,13,-2.50|-.04|-2.53|-2.53|-2.53|2.41|3.00|-1.67|1.05|-.77|.03|3.00|3.00|,negneutnegnegnegposposnegnegnegneutpospos,neg,neut,neg,neg,neg,pos,pos,neg,neg,neg,neut,pos,pos,NA,NA,NA,-2.50,-.04,-2.53,-2.53,-2.53,2.41,3.00,-1.67,1.05,-.77,.03,3.00,3.00,NA,NA,NA
63,0,849,13,-3.00|.03|-2.99|-2.99|-2.02|-2.99|-2.07|-2.07|-2.99|-2.99|-2.07|-3.00|-3.00|,negneutnegnegposnegneutposnegnegposnegpos,neg,neut,neg,neg,pos,neg,neut,pos,neg,neg,pos,neg,pos,NA,NA,NA,-3.00,.03,-2.99,-2.99,-2.02,-2.99,-2.07,-2.07,-2.99,-2.99,-2.07,-3.00,-3.00,NA,NA,NA
20,0,849,13,.00|1.46|-2.08|-1.08|3.00|3.00|1.11|3.00|1.03|-3.00|3.00|-2.05|3.00|,negneutnegnegposnegneutposnegnegposnegpos,neg,neut,neg,neg,pos,neg,neut,pos,neg,neg,pos,neg,pos,NA,NA,NA,.00,1.46,-2.08,-1.08,3.00,3.00,1.11,3.00,1.03,-3.00,3.00,-2.05,3.00,NA,NA,NA
156,1,850,13,-3.00|.02|2.00|1.00|2.00|2.00|2.00|-2.01|-2.01|-1.06|-2.08|-2.08|1.94|,negneutposneutposposposnegnegnegnegnegpos,neg,neut,pos,neut,pos,pos,pos,neg,neg,neg,neg,neg,pos,NA,NA,NA,-3.00,.02,2.00,1.00,2.00,2.00,2.00,-2.01,-2.01,-1.06,-2.08,-2.08,1.94,NA,NA,NA
197,1,850,13,2.59|2.59|2.87|2.87|2.87|2.87|2.43|2.39|2.19|2.52|2.35|2.18|2.53|,negneutposneutposposposnegnegnegnegnegpos,neg,neut,pos,neut,pos,pos,pos,neg,neg,neg,neg,neg,pos,NA,NA,NA,2.59,2.59,2.87,2.87,2.87,2.87,2.43,2.39,2.19,2.52,2.35,2.18,2.53,NA,NA,NA
58,0,851,13,-3.00|-3.00|-3.00|-2.51|-2.51|-2.22|-3.00|-3.00|-3.00|-3.00|-3.00|-3.00|-3.00|,negposneutposneutposnegnegnegposnegnegneut,neg,pos,neut,pos,neut,pos,neg,neg,neg,pos,neg,neg,neut,NA,NA,NA,-3.00,-3.00,-3.00,-2.51,-2.51,-2.22,-3.00,-3.00,-3.00,-3.00,-3.00,-3.00,-3.00,NA,NA,NA
135,1,851,13,-3.00|2.82|-.02|2.70|.00|1.83|-1.36|-1.53|-1.96|.03|1.25|.21|.03|,negposneutposneutposnegnegnegposnegnegneut,neg,pos,neut,pos,neut,pos,neg,neg,neg,pos,neg,neg,neut,NA,NA,NA,-3.00,2.82,-.02,2.70,.00,1.83,-1.36,-1.53,-1.96,.03,1.25,.21,.03,NA,NA,NA
168,1,852,13,-2.96|-1.03|1.00|-.01|2.07|3.00|1.03|-2.07|-3.00|.03|1.13|-.99|-.99|,negposposnegposposnegnegnegposposnegneut,neg,pos,pos,neg,pos,pos,neg,neg,neg,pos,pos,neg,neut,NA,NA,NA,-2.96,-1.03,1.00,-.01,2.07,3.00,1.03,-2.07,-3.00,.03,1.13,-.99,-.99,NA,NA,NA
99,0,852,13,1.06|1.31|1.71|1.59|1.59|1.59|.98|.98|.70|.96|.96|.45|.45|,negposposnegposposnegnegnegposposnegneut,neg,pos,pos,neg,pos,pos,neg,neg,neg,pos,pos,neg,neut,NA,NA,NA,1.06,1.31,1.71,1.59,1.59,1.59,.98,.98,.70,.96,.96,.45,.45,NA,NA,NA
85,0,853,13,-3.00|2.18|2.74|-3.00|2.65|2.65|3.00|-2.00|-2.99|-2.54|-2.07|-2.99|2.92|,negposposnegposposposnegnegnegnegnegpos,neg,pos,pos,neg,pos,pos,pos,neg,neg,neg,neg,neg,pos,NA,NA,NA,-3.00,2.18,2.74,-3.00,2.65,2.65,3.00,-2.00,-2.99,-2.54,-2.07,-2.99,2.92,NA,NA,NA
197,1,853,13,2.18|2.53|2.53|2.34|2.53|2.70|2.70|2.70|2.70|2.68|2.52|2.36|2.56|,negposposnegposposposnegnegnegnegnegpos,neg,pos,pos,neg,pos,pos,pos,neg,neg,neg,neg,neg,pos,NA,NA,NA,2.18,2.53,2.53,2.34,2.53,2.70,2.70,2.70,2.70,2.68,2.52,2.36,2.56,NA,NA,NA
154,1,854,13,-2.97|-1.99|-1.03|-1.03|-1.03|.07|.07|.07|.07|.07|-.97|.01|.01|,negposposneutnegnegposposnegposnegpospos,neg,pos,pos,neut,neg,neg,pos,pos,neg,pos,neg,pos,pos,NA,NA,NA,-2.97,-1.99,-1.03,-1.03,-1.03,.07,.07,.07,.07,.07,-.97,.01,.01,NA,NA,NA
55,0,854,13,-3.00|3.00|3.00|-.06|-2.88|-2.88|3.00|2.13|-2.38|3.00|-1.05|3.00|3.00|,negposposneutnegnegposposnegposnegpospos,neg,pos,pos,neut,neg,neg,pos,pos,neg,pos,neg,pos,pos,NA,NA,NA,-3.00,3.00,3.00,-.06,-2.88,-2.88,3.00,2.13,-2.38,3.00,-1.05,3.00,3.00,NA,NA,NA
147,1,855,13,-2.00|1.00|2.00|.00|-3.00|3.00|1.51|3.00|3.00|-.01|2.00|-1.99|-3.00|,negposposneutnegposposposposnegposnegneg,neg,pos,pos,neut,neg,pos,pos,pos,pos,neg,pos,neg,neg,NA,NA,NA,-2.00,1.00,2.00,.00,-3.00,3.00,1.51,3.00,3.00,-.01,2.00,-1.99,-3.00,NA,NA,NA
184,1,855,13,-3.00|1.32|1.90|.00|-2.65|2.75|2.73|2.50|2.52|-3.00|2.34|-2.83|-2.25|,negposposneutnegposposposposnegposnegneg,neg,pos,pos,neut,neg,pos,pos,pos,pos,neg,pos,neg,neg,NA,NA,NA,-3.00,1.32,1.90,.00,-2.65,2.75,2.73,2.50,2.52,-3.00,2.34,-2.83,-2.25,NA,NA,NA
89,0,856,13,-3.00|3.00|3.00|3.00|-1.50|-3.00|-3.00|-3.00|-3.00|3.00|3.00|-3.00|.00|,negposposposnegnegnegnegnegposposnegneut,neg,pos,pos,pos,neg,neg,neg,neg,neg,pos,pos,neg,neut,NA,NA,NA,-3.00,3.00,3.00,3.00,-1.50,-3.00,-3.00,-3.00,-3.00,3.00,3.00,-3.00,.00,NA,NA,NA
90,0,856,13,-2.54|-1.97|-1.53|.50|-2.05|-3.00|-2.55|-3.00|-3.00|.00|.44|-1.03|-.03|,negposposposnegnegnegnegnegposposnegneut,neg,pos,pos,pos,neg,neg,neg,neg,neg,pos,pos,neg,neut,NA,NA,NA,-2.54,-1.97,-1.53,.50,-2.05,-3.00,-2.55,-3.00,-3.00,.00,.44,-1.03,-.03,NA,NA,NA
68,0,857,13,2.52|1.42|.84|.84|-1.45|-2.14|-1.24|.46|.84|1.46|1.46|1.55|-2.05|,neutnegnegposnegnegposneutposposposneutneg,neut,neg,neg,pos,neg,neg,pos,neut,pos,pos,pos,neut,neg,NA,NA,NA,2.52,1.42,.84,.84,-1.45,-2.14,-1.24,.46,.84,1.46,1.46,1.55,-2.05,NA,NA,NA
122,1,857,13,.08|-3.00|-3.00|-.09|-2.99|-2.99|-2.99|.01|-.92|1.06|2.04|-.01|-2.99|,neutnegnegposnegnegposneutposposposneutneg,neut,neg,neg,pos,neg,neg,pos,neut,pos,pos,pos,neut,neg,NA,NA,NA,.08,-3.00,-3.00,-.09,-2.99,-2.99,-2.99,.01,-.92,1.06,2.04,-.01,-2.99,NA,NA,NA
127,1,858,13,.49|.49|-.33|-.21|-.21|-.08|.23|.09|.09|.25|.37|.37|.20|,neutnegnegposneutposposnegnegposposnegneg,neut,neg,neg,pos,neut,pos,pos,neg,neg,pos,pos,neg,neg,NA,NA,NA,.49,.49,-.33,-.21,-.21,-.08,.23,.09,.09,.25,.37,.37,.20,NA,NA,NA
147,1,858,13,.01|-3.00|-3.00|3.00|1.00|3.00|3.00|2.00|-3.00|3.00|3.00|-3.00|-3.00|,neutnegnegposneutposposnegnegposposnegneg,neut,neg,neg,pos,neut,pos,pos,neg,neg,pos,pos,neg,neg,NA,NA,NA,.01,-3.00,-3.00,3.00,1.00,3.00,3.00,2.00,-3.00,3.00,3.00,-3.00,-3.00,NA,NA,NA
168,1,859,13,-1.01|-2.96|-2.96|-1.03|1.00|-.01|2.07|3.00|1.03|-2.07|-3.00|.03|1.13|,neutnegnegposposnegposposnegnegnegpospos,neut,neg,neg,pos,pos,neg,pos,pos,neg,neg,neg,pos,pos,NA,NA,NA,-1.01,-2.96,-2.96,-1.03,1.00,-.01,2.07,3.00,1.03,-2.07,-3.00,.03,1.13,NA,NA,NA
99,0,859,13,1.22|1.06|1.06|1.31|1.71|1.59|1.59|1.59|.98|.98|.70|.96|.96|,neutnegnegposposnegposposnegnegnegpospos,neut,neg,neg,pos,pos,neg,pos,pos,neg,neg,neg,pos,pos,NA,NA,NA,1.22,1.06,1.06,1.31,1.71,1.59,1.59,1.59,.98,.98,.70,.96,.96,NA,NA,NA
156,1,860,13,.02|2.00|1.00|2.00|2.00|2.00|-2.01|-2.01|-1.06|-2.08|-2.08|1.94|1.94|,neutposneutposposposnegnegnegnegnegpospos,neut,pos,neut,pos,pos,pos,neg,neg,neg,neg,neg,pos,pos,NA,NA,NA,.02,2.00,1.00,2.00,2.00,2.00,-2.01,-2.01,-1.06,-2.08,-2.08,1.94,1.94,NA,NA,NA
197,1,860,13,2.59|2.87|2.87|2.87|2.87|2.43|2.39|2.19|2.52|2.35|2.18|2.53|2.53|,neutposneutposposposnegnegnegnegnegpospos,neut,pos,neut,pos,pos,pos,neg,neg,neg,neg,neg,pos,pos,NA,NA,NA,2.59,2.87,2.87,2.87,2.87,2.43,2.39,2.19,2.52,2.35,2.18,2.53,2.53,NA,NA,NA
89,0,861,13,3.00|-1.50|-3.00|-3.00|-3.00|-3.00|3.00|3.00|-3.00|.00|.00|3.00|3.00|,posnegnegnegnegnegposposnegneutneutpospos,pos,neg,neg,neg,neg,neg,pos,pos,neg,neut,neut,pos,pos,NA,NA,NA,3.00,-1.50,-3.00,-3.00,-3.00,-3.00,3.00,3.00,-3.00,.00,.00,3.00,3.00,NA,NA,NA
90,0,861,13,.50|-2.05|-3.00|-2.55|-3.00|-3.00|.00|.44|-1.03|-.03|.28|.91|1.57|,posnegnegnegnegnegposposnegneutneutpospos,pos,neg,neg,neg,neg,neg,pos,pos,neg,neut,neut,pos,pos,NA,NA,NA,.50,-2.05,-3.00,-2.55,-3.00,-3.00,.00,.44,-1.03,-.03,.28,.91,1.57,NA,NA,NA
